film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update,actor_id,film_id,last_update,actor_id,first_name,last_name,last_update
133,"CHAMBER ITALIAN","A Fateful Reflection of a Moose And a Husband who must Overcome a Monkey in Nigeria",2006,1,NULL,7,4.99,117,14.99,NC-17,Trailers,"2006-02-15 05:03:42",29,133,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
172,"CONEHEADS SMOOCHY","A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",2006,1,NULL,7,4.99,112,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,172,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
226,"DESTINY SATURDAY","A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia",2006,1,NULL,4,4.99,56,20.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",29,226,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
273,"EFFECT GLADIATOR","A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse",2006,1,NULL,6,0.99,107,14.99,PG,Commentaries,"2006-02-15 05:03:42",29,273,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
282,"ENCOUNTERS CURTAIN","A Insightful Epistle of a Pastry Chef And a Womanizer who must Build a Boat in New Orleans",2006,1,NULL,5,0.99,92,20.99,NC-17,Trailers,"2006-02-15 05:03:42",29,282,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
296,"EXPRESS LONELY","A Boring Drama of a Astronaut And a Boat who must Face a Boat in California",2006,1,NULL,5,2.99,178,23.99,R,Trailers,"2006-02-15 05:03:42",29,296,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
311,"FICTION CHRISTMAS","A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft",2006,1,NULL,4,0.99,72,14.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,311,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
335,"FREEDOM CLEOPATRA","A Emotional Reflection of a Dentist And a Mad Cow who must Face a Squirrel in A Baloon",2006,1,NULL,5,0.99,133,23.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",29,335,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
342,"FUGITIVE MAGUIRE","A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",2006,1,NULL,7,4.99,83,28.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",29,342,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
436,"HOURS RAGE","A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia",2006,1,NULL,4,0.99,122,14.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",29,436,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
444,"HUSTLER PARTY","A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert",2006,1,NULL,3,4.99,83,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",29,444,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
449,"IDENTITY LOVER","A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",2006,1,NULL,4,2.99,119,12.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42",29,449,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
462,"INSIDER ARIZONA","A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory",2006,1,NULL,5,2.99,78,17.99,NC-17,Commentaries,"2006-02-15 05:03:42",29,462,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
482,"JEOPARDY ENCINO","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,1,NULL,3,0.99,102,12.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",29,482,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
488,"JOON NORTHWEST","A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank",2006,1,NULL,3,0.99,105,23.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",29,488,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
519,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",2006,1,NULL,3,2.99,138,27.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,519,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
547,"MAGIC MALLRATS","A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California",2006,1,NULL,3,0.99,117,19.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",29,547,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
590,"MONEY HAROLD","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",2006,1,NULL,3,2.99,135,17.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",29,590,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
646,"OUTBREAK DIVINE","A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat",2006,1,NULL,6,0.99,169,12.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,646,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
723,"REIGN GENTLEMEN","A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico",2006,1,NULL,3,2.99,82,29.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,723,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
812,"SMOKING BARBARELLA","A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention",2006,1,NULL,7,0.99,50,13.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",29,812,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
862,"SUMMER SCARFACE","A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",2006,1,NULL,5,0.99,53,25.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",29,862,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
928,"UPTOWN YOUNG","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",2006,1,NULL,5,2.99,84,16.99,PG,Commentaries,"2006-02-15 05:03:42",29,928,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
944,"VIRGIN DAISY","A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank",2006,1,NULL,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",29,944,"2006-02-15 05:05:03",29,ALEC,WAYNE,"2006-02-15 04:34:33"
1,"ACADEMY DINOSAUR","A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies",2006,1,NULL,6,0.99,86,20.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",30,1,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
53,"BANG KWAI","A Epic Drama of a Madman And a Cat who must Face a A Shark in An Abandoned Amusement Park",2006,1,NULL,5,2.99,87,25.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",30,53,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
64,"BEETHOVEN EXORCIST","A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico",2006,1,NULL,6,0.99,151,26.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",30,64,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
69,"BEVERLY OUTLAW","A Fanciful Documentary of a Womanizer And a Boat who must Defeat a Madman in The First Manned Space Station",2006,1,NULL,3,2.99,85,21.99,R,Trailers,"2006-02-15 05:03:42",30,69,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
77,"BIRDS PERDITION","A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California",2006,1,NULL,5,4.99,61,15.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42",30,77,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
87,"BOONDOCK BALLROOM","A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico",2006,1,NULL,7,0.99,76,14.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",30,87,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
260,"DUDE BLINDNESS","A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House",2006,1,NULL,3,4.99,132,9.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42",30,260,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
262,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",2006,1,NULL,5,0.99,119,17.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",30,262,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
286,"ENOUGH RAGING","A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert",2006,1,NULL,7,2.99,158,16.99,NC-17,Commentaries,"2006-02-15 05:03:42",30,286,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
292,"EXCITEMENT EVE","A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank",2006,1,NULL,3,0.99,51,20.99,G,Commentaries,"2006-02-15 05:03:42",30,292,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
301,"FAMILY SWEET","A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin",2006,1,NULL,4,0.99,155,24.99,R,Trailers,"2006-02-15 05:03:42",30,301,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
318,"FIREHOUSE VIETNAM","A Awe-Inspiring Character Study of a Boat And a Boy who must Kill a Pastry Chef in The Sahara Desert",2006,1,NULL,7,0.99,103,14.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",30,318,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
321,"FLASH WARS","A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico",2006,1,NULL,3,4.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",30,321,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
357,"GILBERT PELICAN","A Fateful Tale of a Man And a Feminist who must Conquer a Crocodile in A Manhattan Penthouse",2006,1,NULL,7,0.99,114,13.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",30,357,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
565,"MATRIX SNOWMAN","A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California",2006,1,NULL,6,4.99,56,9.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",30,565,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
732,"RINGS HEARTBREAKERS","A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",2006,1,NULL,5,0.99,58,17.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",30,732,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
797,"SILENCE KANE","A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon",2006,1,NULL,7,0.99,67,23.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",30,797,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
838,"STAGECOACH ARMAGEDDON","A Touching Display of a Pioneer And a Butler who must Chase a Car in California",2006,1,NULL,5,4.99,112,25.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",30,838,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
945,"VIRGINIAN PLUTO","A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin",2006,1,NULL,5,0.99,164,22.99,R,"Deleted Scenes","2006-02-15 05:03:42",30,945,"2006-02-15 05:05:03",30,SANDRA,PECK,"2006-02-15 04:34:33"
88,"BORN SPINAL","A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",2006,1,NULL,7,4.99,179,17.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",31,88,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
146,"CHITTY LOCK","A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",2006,1,NULL,6,2.99,107,24.99,G,Commentaries,"2006-02-15 05:03:42",31,146,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
163,"CLYDE THEORY","A Beautiful Yarn of a Astronaut And a Frisbee who must Overcome a Explorer in A Jet Boat",2006,1,NULL,4,0.99,139,29.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,163,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
164,"COAST RAINBOW","A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert",2006,1,NULL,4,0.99,55,20.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,164,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
188,"CRAZY HOME","A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback",2006,1,NULL,7,2.99,136,24.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",31,188,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
299,"FACTORY DRAGON","A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert",2006,1,NULL,4,0.99,144,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",31,299,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
308,"FERRIS MOTHER","A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico",2006,1,NULL,3,2.99,142,13.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,308,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
368,"GONE TROUBLE","A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse",2006,1,NULL,7,2.99,84,20.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,368,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
380,"GREEK EVERYONE","A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station",2006,1,NULL,7,2.99,176,11.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42",31,380,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
431,"HOOSIERS BIRDCAGE","A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",2006,1,NULL,3,2.99,176,12.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",31,431,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
585,"MOB DUFFEL","A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies",2006,1,NULL,4,0.99,105,25.99,G,Trailers,"2006-02-15 05:03:42",31,585,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
637,"OPEN AFRICAN","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,1,NULL,7,4.99,131,16.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",31,637,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
700,"PRIX UNDEFEATED","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,NULL,4,2.99,115,13.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",31,700,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
739,"ROCKY WAR","A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria",2006,1,NULL,4,4.99,145,17.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",31,739,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
793,"SHRUNK DIVINE","A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon",2006,1,NULL,6,2.99,139,14.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,793,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
802,"SKY MIRACLE","A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House",2006,1,NULL,7,2.99,132,15.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",31,802,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
880,"TELEMARK HEARTBREAKERS","A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse",2006,1,NULL,6,2.99,152,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,880,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
978,"WISDOM WORKER","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,NULL,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",31,978,"2006-02-15 05:05:03",31,SISSY,SOBIESKI,"2006-02-15 04:34:33"
65,"BEHAVIOR RUNAWAY","A Unbelieveable Drama of a Student And a Husband who must Outrace a Sumo Wrestler in Berlin",2006,1,NULL,3,4.99,100,20.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",32,65,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
84,"BOILED DARES","A Awe-Inspiring Story of a Waitress And a Dog who must Discover a Dentist in Ancient Japan",2006,1,NULL,7,4.99,102,13.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",32,84,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
103,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,1,NULL,7,4.99,133,27.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",32,103,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
112,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,1,NULL,4,4.99,120,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",32,112,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
136,"CHAPLIN LICENSE","A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India",2006,1,NULL,7,2.99,146,26.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",32,136,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
197,"CRUSADE HONEY","A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park",2006,1,NULL,4,2.99,112,27.99,R,Commentaries,"2006-02-15 05:03:42",32,197,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
199,"CUPBOARD SINNERS","A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park",2006,1,NULL,4,2.99,56,29.99,R,"Behind the Scenes","2006-02-15 05:03:42",32,199,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
219,"DEEP CRUSADE","A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia",2006,1,NULL,6,4.99,51,20.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",32,219,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
309,"FEUD FROGMEN","A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies",2006,1,NULL,6,0.99,98,29.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",32,309,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
312,"FIDDLER LOST","A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico",2006,1,NULL,4,4.99,75,20.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",32,312,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
401,"HAROLD FRENCH","A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert",2006,1,NULL,6,0.99,168,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",32,401,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
427,"HOMEWARD CIDER","A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",2006,1,NULL,5,0.99,103,19.99,R,Trailers,"2006-02-15 05:03:42",32,427,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
431,"HOOSIERS BIRDCAGE","A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",2006,1,NULL,3,2.99,176,12.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",32,431,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
523,"LIGHTS DEER","A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico",2006,1,NULL,7,0.99,174,21.99,R,Commentaries,"2006-02-15 05:03:42",32,523,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
567,"MEET CHOCOLATE","A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention",2006,1,NULL,3,2.99,80,26.99,G,Trailers,"2006-02-15 05:03:42",32,567,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
585,"MOB DUFFEL","A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies",2006,1,NULL,4,0.99,105,25.99,G,Trailers,"2006-02-15 05:03:42",32,585,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
606,"MUMMY CREATURES","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,1,NULL,3,0.99,160,15.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",32,606,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
651,"PACKER MADIGAN","A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park",2006,1,NULL,3,0.99,84,20.99,PG-13,Trailers,"2006-02-15 05:03:42",32,651,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
667,"PEACH INNOCENT","A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin",2006,1,NULL,3,2.99,160,20.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",32,667,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
669,"PEARL DESTINY","A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat",2006,1,NULL,3,2.99,74,10.99,NC-17,Trailers,"2006-02-15 05:03:42",32,669,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
815,"SNATCHERS MONTEZUMA","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",2006,1,NULL,4,2.99,74,14.99,PG-13,Commentaries,"2006-02-15 05:03:42",32,815,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
928,"UPTOWN YOUNG","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",2006,1,NULL,5,2.99,84,16.99,PG,Commentaries,"2006-02-15 05:03:42",32,928,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
980,"WIZARD COLDBLOODED","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,NULL,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",32,980,"2006-02-15 05:05:03",32,TIM,HACKMAN,"2006-02-15 04:34:33"
56,"BAREFOOT MANCHURIAN","A Intrepid Story of a Cat And a Student who must Vanquish a Girl in An Abandoned Amusement Park",2006,1,NULL,6,2.99,129,15.99,G,"Trailers,Commentaries","2006-02-15 05:03:42",33,56,"2006-02-15 05:05:03",33,MILLA,PECK,"2006-02-15 04:34:33"
112,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,1,NULL,4,4.99,120,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",33,112,"2006-02-15 05:05:03",33,MILLA,PECK,"2006-02-15 04:34:33"
135,"CHANCE RESURRECTION","A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China",2006,1,NULL,3,2.99,70,22.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",33,135,"2006-02-15 05:05:03",33,MILLA,PECK,"2006-02-15 04:34:33"
154,"CLASH FREDDY","A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",2006,1,NULL,6,2.99,81,12.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",33,154,"2006-02-15 05:05:03",33,MILLA,PECK,"2006-02-15 04:34:33"
214,"DAUGHTER MADIGAN","A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station",2006,1,NULL,3,4.99,59,13.99,PG-13,Trailers,"2006-02-15 05:03:42",33,214,"2006-02-15 05:05:03",33,MILLA,PECK,"2006-02-15 04:34:33"
